Processing 88 files...
1a5927ad979c8ff2b057076396f2419192c65386	docs/BUILD_OPTIMIZATION_GUIDE.md	38	- Prefer `--parallel-workers 2`; `-j 4` often overwhelms memory (RAM spikes >3 GB). - If compilation
53231dee1ec1e50238842a328ba7a927d2dc1673	docs/BUILD_OPTIMIZATION_GUIDE.md	39	### Memory & Swap Guidance
ad795020ad77a5257ec0508af8ff76007aaea260	docs/BUILD_OPTIMIZATION_GUIDE.md	40	| Setting | Suggested Value | Command | |---------|-----------------|---------| | Parallel workers |
ae6866adf2a300f7d54b9e45a0aeefda3cc0045b	docs/BUILD_OPTIMIZATION_GUIDE.md	41	Monitoring: `htop` or `free -h` during the build shows whether you are approaching the 4 GB RAM limi
da26aec4d8908880619f7f33448e78ace209366b	docs/BUILD_OPTIMIZATION_GUIDE.md	42	### Upcoming Optimizations
25937f0a49ad3bf27cdc954ff31e0bfefc72ab76	docs/BUILD_OPTIMIZATION_GUIDE.md	43	1. Convert `vehicle_control` to `ament_python` to avoid unnecessary CMake steps (saves a few seconds
417b26df5010581112c8157669eaecdede603147	docs/BUILD_OPTIMIZATION_GUIDE.md	44	### Combined Effect With both ccache and ninja installed: - Initial clean build: ~3 min - Typical in
92831f5b7cd32a71f9ea1693a0c5f7f555fa3893	docs/BUILD_OPTIMIZATION_GUIDE.md	45	## Build Options
c982b1bb8b33376046f9162cce30b56c8db2da10	docs/BUILD_OPTIMIZATION_GUIDE.md	46	### Clean Build ```bash ./build.sh --clean fast ```
8736a17ee56d8e5fa9fbb5820a9d6631aa337ea6	docs/BUILD_OPTIMIZATION_GUIDE.md	47	### Parallel Jobs ```bash ./build.sh -j 8 fast # Use 8 parallel jobs ```
ede4c03071fdb932aa8d0590a7c97974c6c9396b	docs/BUILD_OPTIMIZATION_GUIDE.md	48	### Symlink Install (Development) ```bash ./build.sh --symlink-install fast ``` Note: `fast` and `pk
8f2d9d234a1472357618845694abc513e07b2fcc	docs/BUILD_OPTIMIZATION_GUIDE.md	49	## Troubleshooting
4c98a823c370f0c71601ead15b8d4c12ce39d12c	docs/BUILD_OPTIMIZATION_GUIDE.md	50	### Build Fails with Missing Features If you get errors about missing camera or hardware features:
1048dfac7f9a43fb0eaa5e999908629b436939fa	docs/BUILD_OPTIMIZATION_GUIDE.md	51	```bash # Enable the specific feature you need ./build.sh fast --cmake-args "-DHAS_DEPTHAI=ON" ```
19d63799d23ddad2caa92b85c56479a1fdfd48a1	docs/BUILD_OPTIMIZATION_GUIDE.md	52	### Test Executables Not Found If you need test executables:
f4a8eaadafa29c26811a924fcd89a79898d553da	docs/BUILD_OPTIMIZATION_GUIDE.md	53	```bash ./build.sh --cmake-args "-DODRIVE_BUILD_TEST_NODES=ON" ```
b300943def060a15e4fa4f06535a48c98e7a8b56	docs/BUILD_OPTIMIZATION_GUIDE.md	54	Or build everything: ```bash ./build.sh full ```
0fb430d56bc62cbb6ec58fc4cc511023352e0595	docs/BUILD_OPTIMIZATION_GUIDE.md	55	### Slow Rebuilds 1. Install ccache: `sudo apt install ccache` 2. Install ninja: `sudo apt install n
9c96608520a1d875b2a45d5aa299b481ff5c3472	docs/BUILD_OPTIMIZATION_GUIDE.md	56	### Check Build Configuration ```bash ./build.sh audit cat log/cmake_audit/*-analysis.md ```
d2dad61e53c856ec702d25d51a6fccca284ce1bc	docs/BUILD_OPTIMIZATION_GUIDE.md	57	## Performance Metrics
c6d7e89862bad0d52dce6435e9ec0f66e302a864	docs/BUILD_OPTIMIZATION_GUIDE.md	58	### Before Optimization - Build time: ~4-5 minutes - Build size: 141MB (odrive + cotton) - Test exec
a51da3528539fe00f0677c309dd36758a4feb505	docs/BUILD_OPTIMIZATION_GUIDE.md	59	### After Optimization (Fast Mode) - Build time: **2min 55s (30-40% faster)** - Build size: **60MB (
ebb81f4ded6ad328696a7bffecb1cebeb5472588	docs/BUILD_OPTIMIZATION_GUIDE.md	60	## CI/CD Integration
f5f59a0107feec0606e4411dd797e06dc6db90bf	docs/BUILD_OPTIMIZATION_GUIDE.md	61	### For CI Pipelines ```bash # Use full mode to run all tests ./build.sh full -j $(nproc) ```
45fb2d060c3c59d3ded767153f9ec7f5f6a27250	docs/BUILD_OPTIMIZATION_GUIDE.md	62	### For Pre-commit Checks ```bash # Fast build to check compilation ./build.sh fast ```
31c658f17725198a75533af9719ebf7727f285c1	docs/BUILD_OPTIMIZATION_GUIDE.md	63	### For Nightly Builds ```bash # Clean full build with all tests ./build.sh --clean full ```
8f3400e816e20e32729c68ae4b76507277ea42e5	docs/BUILD_OPTIMIZATION_GUIDE.md	64	## Advanced Usage
9e54e1feeb93ddaa103f2f734a10004d33b56549	docs/BUILD_OPTIMIZATION_GUIDE.md	65	### Custom CMake Arguments ```bash ./build.sh fast --cmake-args "-DCMAKE_BUILD_TYPE=Debug -DENABLE_C
6ce7c531a3f23e134e4538346068073d2a5a33c8	docs/BUILD_OPTIMIZATION_GUIDE.md	66	### Building Specific Packages with Dependencies ```bash # Build package and its dependencies colcon
f8fa5df19ab9bf3e1bfeeec50069ab80ca6e3ad5	docs/BUILD_OPTIMIZATION_GUIDE.md	67	### Verbose Build Output ```bash ./build.sh fast --cmake-args "-DCMAKE_VERBOSE_MAKEFILE=ON" ```
af9a29a148a6793b4c03b50eda7efd7ce3c04136	docs/BUILD_OPTIMIZATION_GUIDE.md	68	## Files and Directories
fdf349a45b331c6d9f8f7804a967e14538ca28ce	docs/BUILD_OPTIMIZATION_GUIDE.md	69	- `build.sh` - Main build script with audit/fast/full modes - `scripts/cmake_audit.py` - CMake confi
0c63a343a0897095240e9840986000acf279f039	docs/BUILD_OPTIMIZATION_GUIDE.md	70	## See Also
05598e2560e310d9813c4f575119f61552eb2da5	docs/BUILD_OPTIMIZATION_GUIDE.md	71	- `log/cmake_audit/optimization_comparison.md` - Detailed optimization report - `log/cmake_audit/*-a
4736c4f9eb0825ae80f757b8e473dab1b4467773	docs/BUILD_OPTIMIZATION_GUIDE.md	72	## Support
cfbf9c22f5132b82a5e174353651a6549ac75f0e	docs/BUILD_OPTIMIZATION_GUIDE.md	73	For issues or questions about the build system: 1. Run `./build.sh audit` to check configuration 2. 
4f8749d094bf9ad34337ee2ac06f157cd2d55ba7	docs/CALIBRATION_GUIDE.md	1	# Pragati Robot Calibration Guide
606a4116c4ec8543f99237e20aad7c18c1024ebc	docs/CALIBRATION_GUIDE.md	2	**Version:** 1.0 **Date:** October 8, 2025 **Target System:** Pragati ROS2 Cotton-Picking Robot **Ti
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	3	---
28e21dae67ed55aa3e8d385460829920b273f92b	docs/CALIBRATION_GUIDE.md	4	## Table of Contents
6f315e89c672418a48bdb74529f99f9c0f5026d8	docs/CALIBRATION_GUIDE.md	5	1. [Prerequisites](#prerequisites) 2. [Quick Start Checklist](#quick-start-checklist) 3. [Motor & En
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	6	---
32aa4d182af57edfa6655394fa3a9bde6565f686	docs/CALIBRATION_GUIDE.md	7	## Prerequisites
6a32913c81f56cd890bdf83616a404037ad11c77	docs/CALIBRATION_GUIDE.md	8	### Hardware Requirements - ✅ Pragati robot powered and connected - ✅ All motors responsive (test wi
c84836d346289bdd2aa8c558404fc805fe08dec7	docs/CALIBRATION_GUIDE.md	9	### Software Requirements - ✅ ROS2 environment sourced: ```bash source ~/Downloads/pragati_ros2/inst
20b87bf0571779d698c8123162ad471f4fd3f795	docs/CALIBRATION_GUIDE.md	10	### Safety Checklist - ⚠️ Ensure no obstructions in robot workspace - ⚠️ Emergency stop within arm's
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	11	---
8b66f2768a010b713aa7bd8cee773ae64d50a282	docs/CALIBRATION_GUIDE.md	12	## Quick Start Checklist
04848175945a8826b988af51cf2b57682304fdca	docs/CALIBRATION_GUIDE.md	13	For routine recalibration (e.g., after transport or maintenance):
afca65308dc168ea6216fa7d2853cf99aff6cfb6	docs/CALIBRATION_GUIDE.md	14	- [ ] **Step 1:** Home all joints → [Section 1.1](#11-joint-homing) - [ ] **Step 2:** Verify encoder
297eadcfb28f6f0481e6a33a17be64fd030e608a	docs/CALIBRATION_GUIDE.md	15	**Estimated Time:** 15-20 minutes for routine recalibration
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	16	---
8a9c1b4fd1f5e09854a0ae21d06d7c78a889dc2e	docs/CALIBRATION_GUIDE.md	17	## 1. Motor & Encoder Calibration
df75ed84497a82f2a69aa619134737b9f47fffe3	docs/CALIBRATION_GUIDE.md	18	### 1.1 Joint Homing
49772441b3ccfc6646048b65bf55decac7f51ccc	docs/CALIBRATION_GUIDE.md	19	**Purpose:** Establish mechanical zero positions for all joints
5563aed38f60274726b7dc1636eeb3301c5cbed4	docs/CALIBRATION_GUIDE.md	20	**Procedure:**
da4b7e11bc3b312259d0179f499f39795107b745	docs/CALIBRATION_GUIDE.md	21	1. **Launch motor control system:** ```bash ros2 launch yanthra_move pragati_complete.launch.py ```
b38a3350c7b713bb02b50bfd336f4a906de8282f	docs/CALIBRATION_GUIDE.md	22	2. **Home individual joints:** ```bash # Home joint 2 (vertical prismatic) ros2 service call /motor/
7b5e6b0bcefb3a2ea43dbbfd577f94d866978f44	docs/CALIBRATION_GUIDE.md	23	3. **Verify joint positions:** ```bash ros2 topic echo /joint_states --once ``` **Expected:** All po
68474b022137a51256755ea00062db95d5e8f8b9	docs/CALIBRATION_GUIDE.md	24	**Troubleshooting:** - If homing fails, check motor enable status - Ensure no mechanical obstruction
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	25	---
1feea78d58978ad8b172c175fc3bc8e2ced0daf7	docs/CALIBRATION_GUIDE.md	26	### 1.2 Encoder Calibration
4ac79a4cfae8e455f3ef5ab513340ee0c594c479	docs/CALIBRATION_GUIDE.md	27	**Purpose:** Set encoder offsets for accurate position feedback
6f7e58fc150b227254415f36a8420a8f3e58f71a	docs/CALIBRATION_GUIDE.md	28	**When to perform:** - After motor replacement - After encoder replacement - If position drift is ob
5563aed38f60274726b7dc1636eeb3301c5cbed4	docs/CALIBRATION_GUIDE.md	29	**Procedure:**
80d1d1fef9e609b6c2fdddd23e83dfe2969155e4	docs/CALIBRATION_GUIDE.md	30	1. **Move joint to known mechanical position** (e.g., against hard stop or marked position)
61b5924284041cf5c5b19a0214c857ce94b41ede	docs/CALIBRATION_GUIDE.md	31	2. **Set encoder zero at current position:** ```bash # Example for joint 2 ros2 service call /motor/
c245f94a22c7348c54ccef75f307f14f17626155	docs/CALIBRATION_GUIDE.md	32	3. **For motors with index pulse (optional - more accurate):** ```bash ros2 service call /motor/enco
0e7602cec9dd1a946bc6aeb12f191b2874f2dabd	docs/CALIBRATION_GUIDE.md	33	4. **Verify encoder reading:** ```bash ros2 topic echo /joint_states ```
91ad4d783e71d647c97655c61afd7af96f6653fa	docs/CALIBRATION_GUIDE.md	34	**Note:** For joints without absolute encoders, this calibration must be performed each power cycle.
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	35	---
ef3127a5554ad30ca1dbc0fcf14948b531f6ad4b	docs/CALIBRATION_GUIDE.md	36	### 1.3 Save Motor Calibration
5d9408b89a58055d1ed549abe243ca23ddb7f745	docs/CALIBRATION_GUIDE.md	37	**Purpose:** Persist calibration data for future sessions
5563aed38f60274726b7dc1636eeb3301c5cbed4	docs/CALIBRATION_GUIDE.md	38	**Procedure:**
14c04d2b1675f677b63115190340e1761290f03a	docs/CALIBRATION_GUIDE.md	39	1. **Save all calibration parameters:** ```bash ros2 param dump /motor_controller \ --output-dir ~/.
6b3d92c95581d3b13f6a33ba8ea86fa5bca06190	docs/CALIBRATION_GUIDE.md	40	2. **Verify saved parameters:** ```bash cat ~/.ros/config/calibration/motor_calibration_*.yaml ```
b320f1566296880dcad69ce4f5b07362d9cbcdda	docs/CALIBRATION_GUIDE.md	41	3. **Load calibration on next boot** (add to launch file or load manually): ```bash ros2 param load 
47db60296d94fd069061e3e41d1ef6c4d40c1d7f	docs/CALIBRATION_GUIDE.md	42	**Best Practice:** Create dated backups of calibration files
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	43	---
70a613a66504a20213bcf21b40387854d9c003b4	docs/CALIBRATION_GUIDE.md	44	## 2. Camera Intrinsic Calibration
3b73ad5e87b3eeeb6908ed1159e2aec30326700f	docs/CALIBRATION_GUIDE.md	45	The OAK-D Lite camera ships with factory calibration stored in EEPROM. Typically, you only need to v
b19fef4af59301dfc16207c375d23c26c8cbbc33	docs/CALIBRATION_GUIDE.md	46	### 2.1 Verify Camera EEPROM Data
5563aed38f60274726b7dc1636eeb3301c5cbed4	docs/CALIBRATION_GUIDE.md	47	**Procedure:**
3bc398c9c4f7835a8dda9ad358ef75e0d28ec72b	docs/CALIBRATION_GUIDE.md	48	1. **Check camera is detected:** ```bash # List USB devices lsusb | grep "Luxonis" ``` **Expected ou
d423b87186d3a49d6c409f1b3551c5a93645e2d7	docs/CALIBRATION_GUIDE.md	49	2. **Export calibration from EEPROM** (if cotton_detection supports calibration export): ```bash ros
043e244608caa39e0ec85d879f49249caa5803bb	docs/CALIBRATION_GUIDE.md	50	3. **Inspect calibration file:** ```bash cat ~/.ros/camera_calibration.json ```
dac8ac6ec4011a3bd654e089e56f139e1c29dc6f	docs/CALIBRATION_GUIDE.md	51	### 2.2 Validate Intrinsic Parameters
bcc0ec8c8d3e6cb0a5a67568e60c41cdc02eb31d	docs/CALIBRATION_GUIDE.md	52	**Check the following values:**
35a47be41a84d3909bdff198dc99104674fdf563	docs/CALIBRATION_GUIDE.md	53	| Parameter | Expected Range | Notes | |-----------|---------------|-------| | Focal length (fx, fy)
1cbe5bd0f7515be15ecd627040023290a50ea14c	docs/CALIBRATION_GUIDE.md	54	**Example good calibration:** ```json { "fx": 880.5, "fy": 881.2, "cx": 964.3, "cy": 538.1, "k1": -0
87c67f828bba9ecc3a3b6beecc7a8b970095c432	docs/CALIBRATION_GUIDE.md	55	**When to recalibrate:** - Values outside expected ranges - Physical damage to camera lens - Fogging
fb5c1857144f7257b7153b654677127ed2693eab	docs/CALIBRATION_GUIDE.md	56	**Recalibration procedure:** Contact Luxonis support or use their calibration tool (not covered in t
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	57	---
05af492b6cfac90d90613617e493102b551a8d88	docs/CALIBRATION_GUIDE.md	58	## 3. Hand-Eye Extrinsic Calibration
95a8ade0284da3dc51370ffff2a228ca10d9de2f	docs/CALIBRATION_GUIDE.md	59	**Purpose:** Determine the precise transform between robot base and camera frame
dfb9c8ff099df2adff167b90ecb72f98b6ac8651	docs/CALIBRATION_GUIDE.md	60	**Frequency:** - After camera mount changes - After base/frame realignment - If pick accuracy degrad
5f1d1231dc732342cbf1e73884948b47688a0842	docs/CALIBRATION_GUIDE.md	61	### 3.1 ArUco Board Capture
60aceb1288ef5f1e5684b9c01f3b3fb871252695	docs/CALIBRATION_GUIDE.md	62	**Setup:**
5649845b9127be09d70be494662a73515bd3d829	docs/CALIBRATION_GUIDE.md	63	1. **Print ArUco calibration board:** - Pattern: 6x6 ArUco markers - Marker size: 50mm - Spacing: 10
33d51c4d6d9579d519fb1524490592b65c7acd35	docs/CALIBRATION_GUIDE.md	64	2. **Place board in workspace:** - Fixed position relative to robot base - Within camera field of vi
cc4ae5db0a2403976452c19fc4212f3978881aeb	docs/CALIBRATION_GUIDE.md	65	**Capture Procedure:**
1ab4bf01f898d05b94665e6ce99f9e2a22d03787	docs/CALIBRATION_GUIDE.md	66	1. **Launch calibration mode:** ```bash ros2 launch yanthra_move pragati_complete.launch.py \ bringu
7797ad7ed570af183a8cc940c9dd3d122b0e6f49	docs/CALIBRATION_GUIDE.md	67	2. **Run ArUco detection script:** ```bash # Navigate to OakDTools directory cd ~/Downloads/pragati_
b189bae384911e7790b841c8f51ffabc9f5914d0	docs/CALIBRATION_GUIDE.md	68	3. **Capture multiple poses:** - Move robot arm to various positions (at least 15-20 poses) - Keep A
b8e6fa9878e5454d8c8cf31b0d12c244e2628149	docs/CALIBRATION_GUIDE.md	69	4. **Review captured data:** ```bash ls ~/.ros/calibration/aruco_poses_*.yaml ```
58b9eeb7a80c2d4a53b8d660d320f8eb80d96503	docs/CALIBRATION_GUIDE.md	70	**Quality Check:** - Minimum 15 successful poses captured - Poses span full workspace volume - Repro
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	71	---
a981b12cae3fd6bbff31ab913efd4083cd7c17dd	docs/CALIBRATION_GUIDE.md	72	### 3.2 Compute Hand-Eye Transform
8b7bf026b9de86b2d020cfcf1e04ebc5ac3c831a	docs/CALIBRATION_GUIDE.md	73	**Using captured data to calculate camera-to-base transform:**
2ac67072bc4b5f327d1b313d6528003de512b6a3	docs/CALIBRATION_GUIDE.md	74	**Option A: Automated (if available):** ```bash ros2 run pattern_finder hand_eye_calibration \ --inp
4e6cd964d89182d5041f0b34aabc23cdb06406d2	docs/CALIBRATION_GUIDE.md	75	**Option B: External tool (easy_handeye or similar):** ```bash # Install if not present pip3 install
dee91a47fd3d324694de9933562be3fc77332c16	docs/CALIBRATION_GUIDE.md	76	# Run calibration rosrun easy_handeye calibrate \ --planning_group manipulator \ --eye_on_base \ --t
80c94547ef8255fb11f4c346ff6986ee1b573290	docs/CALIBRATION_GUIDE.md	77	**Output:** Transform from `base_link` to `camera_link`
bb8f6a9b1672b3e232e4c05e0eb9ebc3e2296d58	docs/CALIBRATION_GUIDE.md	78	Example result: ```yaml translation: x: 0.285 y: -0.410 z: 0.385 rotation: x: 0.0 y: 0.7071 z: 0.0 w
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	79	---
af2e203d1c24c269d17581e34d27a9bd08a7c041	docs/CALIBRATION_GUIDE.md	80	### 3.3 Update URDF
9f617ae8bb33699e2d423360c88a7b73bfc50582	docs/CALIBRATION_GUIDE.md	81	**Apply calibrated transform to robot description:**
ceebb016e611f7000c1c9161090e08f3c1bc91d5	docs/CALIBRATION_GUIDE.md	82	1. **Locate current URDF:** ```bash cd ~/Downloads/pragati_ros2/src/robo_description/urdf # Find act
d3c06fbf9d0c09c03f9c82361d26cc02c52f44b3	docs/CALIBRATION_GUIDE.md	83	2. **Backup current URDF:** ```bash cp URDF ~/Downloads/pragati_ros2/src/robo_description/urdf/calib
a068099c33246b2c63144c1aab5f8f85619ff10b	docs/CALIBRATION_GUIDE.md	84	3. **Edit camera joint transform:** Find the `camera_link_joint` or similar joint in URDF: ```xml <j
e83b66329f0c105f08bf6f3217e7a44eddded370	docs/CALIBRATION_GUIDE.md	85	4. **Save with calibration date:** ```bash cp URDF ~/Downloads/pragati_ros2/src/robo_description/urd
2d131924f710d7b1eaa1461a8d76878384b5ffd6	docs/CALIBRATION_GUIDE.md	86	5. **Update symlink or launch file to use new URDF:** ```bash # If using symlink ln -sf calibrated_u
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	87	---
c6a36b1da20349dcb24ee10b3b78cbf0cc963d32	docs/CALIBRATION_GUIDE.md	88	### 3.4 TF Validation
fd506a4b932ecbe11e1b221d58707efb9cf5a7d4	docs/CALIBRATION_GUIDE.md	89	**Verify the calibrated transform is correct:**
2ed95b18db1004af04fa1e8e66177919f89a69f8	docs/CALIBRATION_GUIDE.md	90	1. **Launch full system:** ```bash ros2 launch yanthra_move pragati_complete.launch.py ```
5ffb873883f67cd40596fc08bc1baaf5509b6f6e	docs/CALIBRATION_GUIDE.md	91	2. **Check transform chain:** ```bash # Generate TF tree ros2 run tf2_tools view_frames # Open gener
d8112e301382646471d9b64b3e4887cfb8963aee	docs/CALIBRATION_GUIDE.md	92	3. **Echo specific transform:** ```bash ros2 run tf2_ros tf2_echo base_link camera_link ``` **Check:
f0999a0f4e8bf9d9d144fb6f04b8900f28881f7c	docs/CALIBRATION_GUIDE.md	93	4. **Physical validation:** - Place object at known base_link coordinates - Check camera detects obj
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	94	---
c0bd2667dac2ed89e0ef54ff336892fb2e1a4318	docs/CALIBRATION_GUIDE.md	95	## 4. System Validation
5864aa4044600e336f17453d487e17df2caa9ddf	docs/CALIBRATION_GUIDE.md	96	**Final checks before operational use:**
2aacd80efb57e1a3814440a175ac59a547ebca43	docs/CALIBRATION_GUIDE.md	97	### 4.1 Joint Position Accuracy
625356433b6546e4a241a7a8794732cfd6b54ee4	docs/CALIBRATION_GUIDE.md	98	```bash # Test each joint individually ros2 service call /motor/move_joint motor_control_ros2/srv/Jo
0fa2a1d4216f708971da8a2fdb04d1bb025c3b90	docs/CALIBRATION_GUIDE.md	99	# Check actual vs commanded position ros2 topic echo /joint_states ```
44fc5dbeeff5150e1ab214aa3b37b0151409dddb	docs/CALIBRATION_GUIDE.md	100	**Acceptance Criteria:** - Position error < 0.5° for rotary joints - Position error < 0.5mm for pris
58b63e273b964039d6ef432a415df3f177c818e5	docs/CALIBRATION_GUIDE.md	101	---
6d22f18ff027576b0f4ab5a65bbc9fc21f043e4d	docs/CALIBRATION_GUIDE.md	102	### 4.2 Camera Detection Test
